 C2 : 413    2(1a:64 2c:128)
 S6 : 1625    6(6e:192)
 S8 : 2313    8(8b:32 8c:16 8d:112 8e:32)
 S8 : 2304    8(8b:32 8c:32 8d:96 8e:32)
 S8 : 2312    8(8c:48 8d:112 8e:32)
 S8 : 2305    8(8c:64 8d:128)
 S8 : 2311    8(8c:64 8d:96 8e:32)
 S8 : 2306    8(8c:96 8d:96)
 S8 : 2308    8(8d:192)
 S12 : 3072   12(12b:24 12c:120 12e:48)
 S12 : 3088   12(12b:96 12c:96)
 S12 : 3073   12(12d:192)
 S12 : 3089   12(12e:192)
 S24 : 4227   24(24b:48 24c:48 24d:96)
 D2 : 413,414    2(1a:64 2c:128) x 2(1a:64 2c:128)
 D2 : 1,415    2(2b:32 2c:16 2d:112 2e:32) x 2(1a:64 2c:128)
 D2 : 1,26    2(2b:32 2c:16 2d:112 2e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 25,413    2(2c:128 2d:64) x 2(1a:64 2c:128)
 D2 : 25,6    2(2c:128 2d:64) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 25,49    2(2c:128 2d:64) x 2(2c:128 2d:64)
 D2 : 12,415    2(2c:48 2d:112 2e:32) x 2(1a:64 2c:128)
 D2 : 12,11    2(2c:48 2d:112 2e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 12,49    2(2c:48 2d:112 2e:32) x 2(2c:128 2d:64)
 D2 : 12,75    2(2c:48 2d:112 2e:32) x 2(2c:48 2d:112 2e:32)
 D2 : 8,413    2(2c:96 2d:48 2e:48) x 2(1a:64 2c:128)
 D2 : 8,1    2(2c:96 2d:48 2e:48) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 8,25    2(2c:96 2d:48 2e:48) x 2(2c:128 2d:64)
 D2 : 8,14    2(2c:96 2d:48 2e:48) x 2(2c:48 2d:112 2e:32)
 D2 : 8,24    2(2c:96 2d:48 2e:48) x 2(2c:96 2d:48 2e:48)
 D2 : 7,413    2(2d:192) x 2(1a:64 2c:128)
 D2 : 7,1    2(2d:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 7,25    2(2d:192) x 2(2c:128 2d:64)
 D2 : 7,12    2(2d:192) x 2(2c:48 2d:112 2e:32)
 D2 : 7,8    2(2d:192) x 2(2c:96 2d:48 2e:48)
 D2 : 2,413    2(2e:192) x 2(1a:64 2c:128)
 D2 : 2,1    2(2e:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D2 : 2,25    2(2e:192) x 2(2c:128 2d:64)
 D2 : 2,12    2(2e:192) x 2(2c:48 2d:112 2e:32)
 D2 : 2,9    2(2e:192) x 2(2c:96 2d:48 2e:48)
 D2 : 2,7    2(2e:192) x 2(2d:192)
 D2 : 2,3    2(2e:192) x 2(2e:192)
 D3 : 680,9    3(1a:12 3c:72 3d:72 3e:36) x 2(2c:96 2d:48 2e:48)
 D3 : 444,1    3(3e:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D3 : 444,21    3(3e:192) x 2(2c:48 2d:112 2e:32)
 D4 : 715,414    4(4b:16 4c:64 4d:32 4e:80) x 2(1a:64 2c:128)
 D4 : 715,44    4(4b:16 4c:64 4d:32 4e:80) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 715,49    4(4b:16 4c:64 4d:32 4e:80) x 2(2c:128 2d:64)
 D4 : 715,18    4(4b:16 4c:64 4d:32 4e:80) x 2(2c:48 2d:112 2e:32)
 D4 : 715,3    4(4b:16 4c:64 4d:32 4e:80) x 2(2e:192)
 D4 : 775,413    4(4b:32 4c:32 4d:96 4e:32) x 2(1a:64 2c:128)
 D4 : 775,1    4(4b:32 4c:32 4d:96 4e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 775,25    4(4b:32 4c:32 4d:96 4e:32) x 2(2c:128 2d:64)
 D4 : 775,28    4(4b:32 4c:32 4d:96 4e:32) x 2(2c:48 2d:112 2e:32)
 D4 : 775,27    4(4b:32 4c:32 4d:96 4e:32) x 2(2e:192)
 D4 : 828,8    4(4c:112 4e:80) x 2(2c:96 2d:48 2e:48)
 D4 : 725,6    4(4c:128 4d:64) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 725,14    4(4c:128 4d:64) x 2(2c:48 2d:112 2e:32)
 D4 : 725,9    4(4c:128 4d:64) x 2(2c:96 2d:48 2e:48)
 D4 : 771,1    4(4c:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 771,14    4(4c:192) x 2(2c:48 2d:112 2e:32)
 D4 : 771,9    4(4c:192) x 2(2c:96 2d:48 2e:48)
 D4 : 789,413    4(4c:64 4d:96 4e:32) x 2(1a:64 2c:128)
 D4 : 789,11    4(4c:64 4d:96 4e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 789,25    4(4c:64 4d:96 4e:32) x 2(2c:128 2d:64)
 D4 : 789,12    4(4c:64 4d:96 4e:32) x 2(2c:48 2d:112 2e:32)
 D4 : 789,27    4(4c:64 4d:96 4e:32) x 2(2e:192)
 D4 : 719,84    4(4c:80 4d:80 4e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 719,103    4(4c:80 4d:80 4e:32) x 2(2c:48 2d:112 2e:32)
 D4 : 719,3    4(4c:80 4d:80 4e:32) x 2(2e:192)
 D4 : 717,46    4(4c:96 4d:64 4e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 717,21    4(4c:96 4d:64 4e:32) x 2(2c:48 2d:112 2e:32)
 D4 : 717,66    4(4c:96 4d:64 4e:32) x 2(2c:96 2d:48 2e:48)
 D4 : 717,4    4(4c:96 4d:64 4e:32) x 2(2e:192)
 D4 : 778,1    4(4d:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 778,14    4(4d:192) x 2(2c:48 2d:112 2e:32)
 D4 : 712,26    4(4d:96 4e:96) x 2(2b:32 2c:16 2d:112 2e:32)
 D4 : 712,28    4(4d:96 4e:96) x 2(2c:48 2d:112 2e:32)
 D4 : 712,8    4(4d:96 4e:96) x 2(2c:96 2d:48 2e:48)
 D4 : 712,2    4(4d:96 4e:96) x 2(2e:192)
 D6 : 1623,1    6(6c:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D6 : 1623,21    6(6c:192) x 2(2c:48 2d:112 2e:32)
 D6 : 1578,113    6(6c:48 6d:96 6e:48) x 2(2b:32 2c:16 2d:112 2e:32)
 D6 : 1578,103    6(6c:48 6d:96 6e:48) x 2(2c:48 2d:112 2e:32)
 D6 : 1625,6    6(6e:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D6 : 1625,12    6(6e:192) x 2(2c:48 2d:112 2e:32)
 D8 : 2313,6    8(8b:32 8c:16 8d:112 8e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D8 : 2313,37    8(8b:32 8c:16 8d:112 8e:32) x 2(2c:48 2d:112 2e:32)
 D8 : 2304,23    8(8b:32 8c:32 8d:96 8e:32) x 2(2b:32 2c:16 2d:112 2e:32)
 D8 : 2304,105    8(8b:32 8c:32 8d:96 8e:32) x 2(2c:48 2d:112 2e:32)
 D8 : 2304,8    8(8b:32 8c:32 8d:96 8e:32) x 2(2c:96 2d:48 2e:48)
 D8 : 2305,74    8(8c:64 8d:128) x 2(2b:32 2c:16 2d:112 2e:32)
 D8 : 2305,12    8(8c:64 8d:128) x 2(2c:48 2d:112 2e:32)
 D8 : 2306,74    8(8c:96 8d:96) x 2(2b:32 2c:16 2d:112 2e:32)
 D8 : 2306,12    8(8c:96 8d:96) x 2(2c:48 2d:112 2e:32)
 D8 : 2308,22    8(8d:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D8 : 2308,12    8(8d:192) x 2(2c:48 2d:112 2e:32)
 D12 : 3088,1   12(12b:96 12c:96) x 2(2b:32 2c:16 2d:112 2e:32)
 D12 : 3088,21   12(12b:96 12c:96) x 2(2c:48 2d:112 2e:32)
 D12 : 3073,1   12(12d:192) x 2(2b:32 2c:16 2d:112 2e:32)
 D12 : 3073,21   12(12d:192) x 2(2c:48 2d:112 2e:32)
 T  : 680,4,33    3(1a:12 3c:72 3d:72 3e:36) x 2(2e:192) x 2(2e:192)
 T  : 416,25,49    3(3b:18 3c:54 3d:72 3e:48) x 2(2c:128 2d:64) x 2(2c:128 2d:64)
 T  : 416,4,33    3(3b:18 3c:54 3d:72 3e:48) x 2(2e:192) x 2(2e:192)
 T  : 444,25,49    3(3e:192) x 2(2c:128 2d:64) x 2(2c:128 2d:64)
 O  : 458,715,49    3(3b:18 3c:54 3d:72 3e:48) x 4(4b:16 4c:64 4d:32 4e:80) x 2(2c:128 2d:64)
 O  : 444,715,49    3(3e:192) x 4(4b:16 4c:64 4d:32 4e:80) x 2(2c:128 2d:64)
 O  : 444,775,97    3(3e:192) x 4(4b:32 4c:32 4d:96 4e:32) x 2(2c:128 2d:64)
 O  : 445,789,25    3(3e:192) x 4(4c:64 4d:96 4e:32) x 2(2c:128 2d:64)
 O  : 422,719,5    3(3b:18 3c:54 3d:72 3e:48) x 4(4c:80 4d:80 4e:32) x 2(2e:192)
 O  : 416,717,4    3(3b:18 3c:54 3d:72 3e:48) x 4(4c:96 4d:64 4e:32) x 2(2e:192)
