 C2 : 298    2(1a:32 2c:160)
 D4 : 628,16    4(4d:192) x 2(2c:64 2d:64 2e:64)
 D4 : 628,2    4(4d:192) x 2(2d:160 2e:32)
 D4 : 628,19    4(4d:192) x 2(2d:192)
 D4 : 628,5    4(4d:192) x 2(2d:96 2e:96)
 D5 : 1344,10    5(1a:2 5b:20 5c:50 5d:90 5e:30) x 2(2b:32 2c:32 2d:64 2e:64)
 D5 : 1344,41    5(1a:2 5b:20 5c:50 5d:90 5e:30) x 2(2d:160 2e:32)
 T  : 304,7,150    3(3b:12 3c:60 3d:108 3e:12) x 2(2c:64 2d:64 2e:64) x 2(2c:64 2d:64 2e:64)
 T  : 304,8,41    3(3b:12 3c:60 3d:108 3e:12) x 2(2d:160 2e:32) x 2(2d:160 2e:32)
 O  : 320,632,150    3(3b:12 3c:60 3d:108 3e:12) x 4(4b:32 4c:32 4d:64 4e:64) x 2(2c:64 2d:64 2e:64)
 O  : 309,629,17    3(3b:12 3c:60 3d:108 3e:12) x 4(4b:32 4c:64 4d:64 4e:32) x 2(2c:64 2d:64 2e:64)
 O  : 304,640,159    3(3b:12 3c:60 3d:108 3e:12) x 4(4c:128 4d:32 4e:32) x 2(2c:64 2d:64 2e:64)
 O  : 334,638,16    3(3b:12 3c:60 3d:108 3e:12) x 4(4c:96 4d:96) x 2(2c:64 2d:64 2e:64)
 O  : 314,628,158    3(3b:12 3c:60 3d:108 3e:12) x 4(4d:192) x 2(2c:64 2d:64 2e:64)
