 C2 : 329    2(1a:48 2c:96)
 D4 : 581,2    4(4c:112 4e:32) x 2(2c:48 2d:48 2e:48)
 D4 : 590,3    4(4d:144) x 2(2b:16 2c:32 2d:96)
 D4 : 590,12    4(4d:144) x 2(2c:48 2d:48 2e:48)
 D6 : 850,32    6(6b:12 6c:84 6d:48) x 2(2b:16 2c:32 2d:96)
 D6 : 900,3    6(6c:144) x 2(2b:16 2c:32 2d:96)
 D6 : 974,3    6(6e:144) x 2(2b:16 2c:32 2d:96)
 D6 : 974,1    6(6e:144) x 2(2c:48 2d:48 2e:48)
 D8 : 1682,4    8(8c:48 8d:96) x 2(2b:16 2c:32 2d:96)
 D8 : 1690,59    8(8c:80 8d:64) x 2(2b:16 2c:32 2d:96)
 D8 : 1680,3    8(8d:144) x 2(2b:16 2c:32 2d:96)
 D12 : 2248,4   12(12c:144) x 2(2b:16 2c:32 2d:96)
 D12 : 2248,2   12(12c:144) x 2(2c:48 2d:48 2e:48)
 D12 : 2141,3   12(12c:96 12d:48) x 2(2b:16 2c:32 2d:96)
 D12 : 2141,12   12(12c:96 12d:48) x 2(2c:48 2d:48 2e:48)
 D12 : 1968,3   12(12d:144) x 2(2b:16 2c:32 2d:96)
 T  : 332,37,41    3(3b:18 3c:54 3d:72) x 2(2c:96 2d:48) x 2(2c:96 2d:48)
 T  : 335,37,40    3(3c:144) x 2(2c:96 2d:48) x 2(2c:96 2d:48)
 O  : 341,574,40    3(3c:144) x 4(4b:16 4c:48 4d:80) x 2(2c:96 2d:48)
 O  : 339,579,41    3(3b:18 3c:54 3d:72) x 4(4b:24 4c:96 4d:24) x 2(2c:96 2d:48)
 O  : 335,579,41    3(3c:144) x 4(4b:24 4c:96 4d:24) x 2(2c:96 2d:48)
